"TF1","TF2","TF3","TF4","TF5","TF6","TF7","TF8","TF9","TF10","TF11","TF12","TF13","TF14","TF15","TF16","TF17","TF18","TF19","TF20","TF21","TF22","TF23","TF24","TF25","TF26","TF27","TF28","TF29","TF30","TF31","TF32","TF33","TF34","TF35","TF36","TF37","TF38","TF39","TF40","TF41","TF42","TF43","TF44","TF45","TF46","TF47","TF48","TF49","TF50","TF51","TF52","TF53","TF54","TF55","TF56","TF57","TF58","TF59","TF60","TF61","TF62","TF63","TF64","TF65","TF66","TF67","TF68","TF69","TF70","TF71","TF72","TF73","TF74","TF75","TF76","TF77","TF78","TF79","TF80","TF81","TF82","TF83","TF84","TF85","TF86","TF87","TF88","TF89","TF90","TF91","TF92","TF93","TF94","TF95","TF96","TF97","TF98","TF99","TF100","TF101","TF102","TF103","TF104","TF105","TF106","TF107","TF108","TF109","TF110","TF111","TF112","TF113","TF114","TF115","TF116","TF117","TF118","TF119","TF120","TF121","TF122","TF123","TF124","TF125","TF126","TF127","TF128","TF129","TF130","TF131","TF132","TF133","TF134","TF135","TF136","TF137","TF138","TF139","TF140","TF141","TF142","TF143","TF144","TF145","TF146","TF147","TF148","TF149","TF150","TF151","TF152","TF153","TF154","TF155","TF156","TF157","TF158","TF159","TF160","TF161","TF162","TF163","TF164","TF165","TF166","TF167","TF168","TF169","TF170","TF171","TF172","TF173","TF174","TF175","TF176","TF177","TF178","TF179","TF180","TF181","TF182","TF183","TF184","TF185","TF186","TF187","TF188","TF189","TF190","TF191","TF192","TF193","TF194","TF195","TF196","TF197","TF198","TF199","TF200","TF201","TF202","TF203","TF204","TF205","TF206","TF207","TF208","TF209","TF210","TF211","TF212","TF213","TF214","TF215","TF216","TF217","TF218","TF219","TF220","TF221","TF222","TF223","TF224","TF225","TF226","TF227","TF228","TF229","TF230","TF231","TF232","TF233","TF234","TF235","TF236","TF237","TF238","TF239","TF240","TF241","TF242","TF243","TF244","TF245","TF246","TF247","TF248","TF249","TF250","TF251","TF252","TF253","TF254","TF255","TF256","TF257","TF258","TF259","TF260","TF261","TF262","TF263","TF264","TF265","TF266","TF267","TF268","TF269","TF270","TF271","TF272","TF273","TF274","TF275","TF276","TF277","TF278","TF279","TF280","TF281","TF282","TF283","TF284","TF285","TF286","TF287","TF288","TF289","TF290","TF291","TF292","TF293","TF294","TF295","TF296","TF297","TF298","TF299","TF300"
"TF65",0,0,0,-0.0750144,0,0,0,0,0,0,0,0,-0.154185,-0.129275,0,0,-0.107709,0,0,0,-0.104736,0,0,0,0,0,0,0,0,0,0,0,0,0.193222,0,0,0,0,0,-0.0832429,0,0,0,0,0,0,0,0,0,-0.145214,0.0760836,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129834,0,0,0,0,0,0,0.154326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805279,0,0,0,0,0,0,0,0,0,0,0,0.0775737,0,0.236225,0,0,0,0,0.0884323,0,0,-0.109575,0,0,0,0,0,0,-0.177851,0,0,0,0,0,0,0.113203,0,0,0,0,0,0,0.10716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111988,0,0,0,0,-0.107888,0,0,0,0,0,0.111682,0,0,-0.14469,0,0,0,0,0,0.11925,0.0880158,0.0994745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967577,0,0,0,0,-0.21622,0,0,0,0,0,0,0,-0.194064,0,0,0,0,0,0,0,0,0.0759541,0,0,-0.105646,0,0,0,0,0,0,0,0,-0.130509,0,0.156799,0,0,0,0,0,0.14562,0.1433,0,0,0,0,0,-0.13609,0,0,0,0,0,0.0972312,0,0,0,0,-0.124266,0,0,0,0,0,0,0.117741,0,0
"TF66",0,0,0,0,0,0.135121,0,0,0,0,0,0,0,0,0,0.175335,-0.113428,0,0,0,0,0,0,0,-0.158889,-0.194489,-0.088744,0,0,0,0,0,0,0,0,0,-0.0824589,0,0,0,-0.0736255,0,0,0.0817366,0.19668,0.0994205,-0.0907008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07483,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.0787883,0,0,0,0,0,0,0,0,0,0,0,0,0.1581,0,0.154618,-0.081105,0,-0.116132,0,0,0,0,0,0,0.099543,0,0,0,0,0.0917551,0,0,0,0,0,0.0817573,0,0,0,0,0,0,0,0,0,0,0,-0.211099,0,0,0,0.228971,0,0,0,0,-0.104482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217579,0,0,0,0,0,0,0,0,0,0,0.238941,0,0,0,0.196341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220753,0,0,0,0,0,-0.0823121,0,0,0,0,0,0,0,0.100083,0,-0.121816,-0.128883,0,0,0,0,0,0,0,0,0,0,0,0.150172,0,-0.315301,0,0,0,0,0,0,0,0.147783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980734,-0.0856669,0,0,0.136198,0,0,0,0,0.220419,0,0.0981103,0,0,0,0,0.109386,0
"TF67",0,0,0,0,0,0,0,-0.146871,0,0,0,0,0,0,0,0.172655,-0.089849,0,0,0,0,0,0,0,0,0,0,0.120524,0,0,0,0,0,0,0,0.0809671,0,0,0.162597,-0.0868301,-0.164561,0,0,0,0.137056,0,0.092918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190934,0.198609,0,-1,0,0,0,0,0,0,0,0,0.164248,0,0.079475,0,0,0,0,0,0,0,0,0,-0.139938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135773,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994882,0,0,0,0,0,0,0,0,0,0,-0.0732684,0,-0.297154,0,-0.0952837,0,0,0,0,0,0,-0.168709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834381,0,0,0,0,0,0.14471,0,0,0.0864239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855214,0,0,0,0,0,0,0,0.155528,0,0,0.185348,-0.0868746,0,0,0,0,0,-0.174292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083807,0,0,0,0,0,0,0,0,0,0.129047,0,-0.215414,0.0845278,0,0.112369,0,0,0,-0.174996,0,0,0,-0.106894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134689,0,0,0,-0.106887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134595,0,0,0,0,0,0,0.120224,0,0,0,0,0,0.117642,0,0,0,0,0,0
"TF68",0,0,0.122463,0,0,0,-0.085738,0,0,0,0,0.216248,0,0,0,0,0,-0.189226,0,-0.172464,0,0,0,0,0,0,0,0,0,0,-0.0872984,0,0,0.15306,0,0,0,0,0,0,0,0,0,0.09277,0,0,0,0,0,0,0,0,0,-0.10736,0,0,0,0,0,0,0,0.111849,0,0,0,0,0,-1,0,0,0,0,0,0,0,-0.256238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988986,0,0,0,0,0,0,0,0,0,0,0,0,0.160815,-0.146143,0,0,0,0,0,0,-0.135123,0,0,0,0,0,0.094566,0,-0.0878886,0.142598,0,-0.140872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101939,0,0,0,0,0,0,0,0,0,0,-0.234167,0.183294,0.0795797,0,0,0,0,0,0,0.135144,0,-0.110659,0,0,0,0,0,-0.153535,0,0,0,0,0.0827202,0,0,0,0,-0.163571,0,0,0,0,0,0.202542,0,0,0,0,0,0,0,0,-0.184531,0,0.150174,0,0,0.173604,0,0,0,0,0,0,0,0,0,0.144076,0,0,0,0,0,0,0,0,0,0,-0.0818284,0,0,0,0,0,-0.150837,0,0.146523,0,0,0,0.10831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120844,0,0,0,0,0,0,0.0924011,0,0,0,0,0,0,0,0,0.0981011,0,0,0,0,0,0,0,0,0,0,0
"TF69",0,-0.142928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134668,0,0,0,0,0,0,-0.166162,0,0,0,-0.105524,0.108345,0,0,0,0,0,0,0,0,0,0,-0.0878987,0,0,-0.102029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132591,0.0733056,0,0,0,0,-0.132361,0,0,0,0,0,-1,0,0,0,0,0,0,0,-0.126829,0,0,0,0,0,0,0,0,0,0,0,-0.1408,0,0,0,0,0,0,0.151673,0,0,0.117585,0,0,0,-0.0971395,0,0,0,0,0,0,0,0,0,0,0,0.147079,0,0,0,0,-0.117196,0,0,0,0,0,-0.112695,0,0,0,0,0,0,0,0,0,0,0,0,-0.172002,0,0,0,0,0,0,0,0,0,0.179033,0.109931,0,0,0,0,0,0,0,0,-0.150089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761469,0,0,0,0,-0.130598,0,0,0,0,0,0,0.166086,0,0,0,0,0,0,0,0,0,0,-0.131202,0,0,0,-0.121138,0,0,0,0,0.0940263,0.0941641,0,0.151099,0.0949976,0,0,-0.131557,-0.111715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864288,0,0,0,0,0,0,0,0,-0.0785442,0,0,0.23993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100559,0,0,0,0,0,0,0,-0.0926928,0,0,0,0,0.202895,0,0,0,0.0961339,0.104914,0,0,0,0,0,0,0.128352,0,0,0,0.155634,0,0,0
"TF70",-0.0777285,0,0,0,0,0,0,0,0,0,0,0,-0.0863847,0,0,0,0,0,-0.177732,0,0,0.0790387,0,0,0,0,0,0.129604,-0.0804133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092102,0.1053,0,0,0,0,0,0,0,0,0,0,-0.104879,0,0.0908698,0,0,0,0,0,0,-0.0943205,0,0,-1,0,0,0,0,-0.0807241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147569,0,-0.178854,0,0,0,0,0,0,0,0,0.145618,0,0,0,0,0,0,0,0,0,0,0.171691,0,0,0,0,0,0,0,0,0,0,-0.0862124,0,0,0,0,0,0,-0.075696,0,0,0.15356,0,0,0,0.127442,0,0,0,0,0,-0.126447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129877,0,0,0,0,0,0,0.109793,0,0,0,0,0.144565,-0.100825,0,-0.167894,0,0,0,0,0,0,0,0,0,0.0865607,0,0,0,0,0,0,0,0,0,0,0.133961,0,-0.127444,0,0,0.150511,0,0,-0.0954019,0,0,0,0,0,-0.0966576,0,0,0,0,0,0,0.147039,0,0,0.153315,0,0,0,0,0,0,0,-0.0830414,0,0,0,0,0,0.156948,0,0,0,0,0.196617,0,0,0,0,0,0,-0.0745688,0,0,0,0,0,0,0,0,-0.170681,0,0,0,-0.134999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839275,0,0,0,0,0,0,0,0,0,0,0,0,0.123467,0,0,-0.111646,0,0,0
"TF71",0,0,0,0,0,0,0,-0.173004,0,0,0,0,0,0,-0.0763011,0,0,-0.103904,-0.125874,0.0866026,0,0,0,0,0,0,0.123891,0,0,0.119461,0,0,0,-0.10667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123207,0,0,0,0,0,0,0,0.115926,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971427,0,0,0,0,0,0,0,0.137892,0,-0.0806147,0,0.141017,0,-0.108163,0,0,0,0,0,0,0,0,0,0,0.0773188,0,0,0,0.130549,0,0,0,0,0,0,0,0,0,-0.186517,0,0,0,0,0,-0.0739529,0,0,0,0.0813188,0,0,0,0,0,-0.126702,0,0,-0.129512,-0.156095,0,0,0,0,0,0.194773,0,0,0.121964,0,0,0,0,0,0.180339,0,0,0,0,0,0,0,0,0.155438,0,0,0,0,0,0,0,0,0,0,0,-0.213358,0,-0.237916,0,0,0,0,0,0,0,0,0,0,0,0.12338,0,0,0,0,0,0,0,-0.0982711,0,0.180135,0,0.0835171,0,0,-0.0774463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164461,0,-0.0780781,0,-0.0993727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149216,0,0,0.183377,0,0,0.228246,-0.135143,0,0,0,0,0,0,0,0,0,0,0,-0.0805845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TF72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0922172,0,0,0,0.0893014,0,0,0,0,0,0,0.0865154,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969508,0,0,0.123133,0,0,0,0,0,0,0,0,0,0,-0.0880531,0.128018,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.0980691,0,0,0,0,0,0,0,0,0,0.137758,0,0,0,0.101183,0,-0.0813004,0,-0.142809,0,0,0,0,0,0,0,0,0,0,0,0.138842,0,0,0,0,0.115033,0,0,0,0,0,0,0,0,-0.111268,0,0,0,0,0,-0.0880941,0,0,0,-0.0856268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101516,0,0,0,0,0.0801997,0,0,0,0.303845,0.12841,0,0,-0.229258,0,0,0.205871,0,0.263271,0.133312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109097,0,0,0,0,0,0,0,0,0,-0.215338,-0.186332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167353,-0.0768989,0,0,0,0,0.0924285,0,0,0,0,0,-0.114363,0.104044,0,0,0,0,0,0,-0.13811,0,0,0,0,0,0.125942,0,0,0,0,0,0.196001,0,0.128884,0,0,0.162933,0,0,0,0,0,0,0,0,0.0779241,0,0,0,0.153369,0,0,0,0,0,0,0,0.122501,0,0.0961186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TF73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14085,0,0,0,0,0,0,0,0,0,0,0,-0.166601,0.158638,0,0,0,0,0,0,0,0,0,0,-0.120053,0,0,0,0,0,-0.10666,0,0,0.199481,0,0,0,0,0,0,0,0,-0.0923297,-0.114653,0,0,0,0,0,0,-1,0.123484,0,0.143239,0,0,0,0,0,0,-0.100193,0,0,0,0,0,0,0,0,0,0,0.115049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179028,0,0,0,0,0,0,0,0,0.196661,0.121086,0,0,0,-0.106835,-0.095945,0,-0.121689,0,0,0,-0.0920899,0,0,0,0,0,0,0,0,0,0,-0.192018,0,0.0906006,0,0,0,0,0,0.102658,0,0,0,0,0,0,0,0,0,0,-0.115537,0,0,0,0,0,0,0,0,0.167512,0.195511,0.0876103,0,0,0,0,0,-0.138494,0,-0.189368,0,-0.108126,0,0.169503,0,0,0,0,0,0.0855538,0,0,0,0,0,0,0,-0.082948,0,0,0,0,0,0,0,-0.08213,0,0,0,0.183714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125368,-0.111088,0,0,-0.176027,0,0,0,0,0,0,0.0871213,0,0,0,0,0,0,0,0,0,0,-0.0737046,0,0,0,0.0932287
"TF74",0,0,0,0,0,0,0,0,0,-0.119697,0,0,0,-0.207249,0,0,0,0,0,0,0,0,0,0,0,0.0827692,-0.120016,0.188123,0.251248,0,0,0,0,0.118072,0,0,0,-0.139426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100538,0,0,0,0,0,0,0,0,0,0,0.0786798,-0.13778,0.124706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120701,0,0,0,0,0,0,0,0,0,0,0,0.112526,0,0,0,-0.0878775,0,-0.193783,0,0,0,0,0,0,0,0,0,-0.187302,0,-0.146665,0,0,0,0,0,-0.1272,0,0,0,0,0,0.0987972,0,0,0.166779,0,0,-0.137722,0,0,0,-0.235211,-0.084151,0,0,0,0,-0.16707,0,0,0,0,0.0733634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884377,-0.144939,0,0,0,0,0,0.07424,0,0,0,0,0,-0.155319,0,0,0.102953,0,0,0,0,0,-0.243672,0,0,0,0,0,0,0,0,0,-0.123004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183082,0,0,-0.139849,0,0,0,0,0.0757976,0.0809717,0,-0.0856605,0,0,0,0,0,0,0,0,-0.123021,0.164252,0,0,0,0,0,0,0,0,0,0,0.11384,0,0.110403
"TF75",0,0,0,0,0,0,-0.107874,0,0,0,0.137436,-0.241316,0,0,0,-0.159551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213058,0,0,0,0,0,-0.102046,0,0,0,0,0,-0.129719,0,0,0.138054,0,0,0,0,0,0,0,0,0.28394,0,0,0,0,0.140356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.103522,0,0,0,-0.0948889,0,0,0,0,0,0,0.208583,0,0,-0.13926,0,0,0,0,0,0.109306,0,0,0,0,0,0,0,0,0,-0.0957335,0.172504,0.0801672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223201,0,0,-0.0784085,0,0,0,0.0982784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150554,0,0,0,0,0,0,-0.216229,0,0,-0.128099,0.0814032,0,0,0,0,0,0,0,0,0,0,0,0,0.105652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187681,0,0,-0.0985183,0,-0.0923595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805332,0,0.0776878,0,0,-0.100633,0,0,0,-0.0841455,0.0797969,0,0,0,0,0,0,0,0,0.131024,0,0,-0.110832,0,0,0,0,0,0,-0.0744318,0,0,0,0,0,0,0,0,0,0,0,-0.126072,0,0,0,0,0,0.179318,0,0,0,0,0.146662,-0.151413,0,-0.0884175,0,0,-0.0806701
"TF76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208031,0,0.0766177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218009,0,0,0,0,0,0,0.169131,0,0,0.125975,0,0,0.129093,0,0,0,-0.115686,0,0,0,0,0,0,-0.10723,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-0.0998291,0.156123,0,0,0,0.0941759,0,0,0,0,0,0,0.156326,0,0,0.107434,0.171606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862226,0,0,0,0,0,-0.173034,0,0,0,0,0,0,0.0931885,0,0,0,0,0,0.183802,0,0,0,0,0,-0.0734332,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848804,0,-0.134078,0.117016,0,0,0,0,-0.13606,0,0.0969719,0,0,0,0.135341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880803,0,0,0.0733264,0,0,0,0,0,0,0,0,0.102111,0,0,0.113336,0,0,0,0,-0.111643,0,0,0.151631,0,0,0,0,0,0,0,-0.0980152,0,0.15432,0,-0.123794,0,0,0,0.117161,-0.209618,0,0,0,0.0849141,0,0,0,0.242558,0,0,0,0,0,0,0,0,0,0,0.0958353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127935,0,0,0.0854953,0,0,0,0.145478,0,0,0,0,0,0,0,-0.101549,0,0,0,-0.143966,0,0,-0.228916,0,0
"TF77",0,0,-0.109703,0,0,-0.0775051,0,0.173833,0,0,0.111715,0,0,0.118865,0,0,0,0,0,0,-0.131134,0.119069,0,0,0,0,0,0,0,0,0.091183,0,0,0,0,0,0,0,0,0,0,0.152674,0,0,0,0,0,0,-0.0828265,0,0.117643,0,0,0,0,-0.138984,0,0,0,0,0,0,0.141331,0,0,0,0,0,0,-0.116784,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100037,0,0,0,0,-0.191139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185026,0,0,0,0,0,0,0,0,0,0,0,0,0.0793141,0,0,0,0,0,0,0,0,0,0,-0.106279,0,0.0878111,0,0,0,0,0,0,-0.126024,0,0,0,0,0,0,0,0,0.133212,0,0,0,0,0,0,-0.111209,0,0.0885625,0,0.155818,0,0,0,-0.164713,0,0,0,0,0.125041,0,0,0,0,0,0.143878,0,0,0,0,0,0,0,0,-0.100519,0,0,0,0,0,0.207591,0,0,0,0,0,0,0,0,0,0.0959051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914386,0,0,0,0,0,0,0,0,0,0,0,0,-0.196407,0,-0.218142,0.130101,-0.15107,0,0,0,0,0.140427,0,0,0,0,0,0,0,0,0,0,0,0.115756,0,0,0,0,0,0.0743948,0,0,0.0738293,0,0,-0.149078,-0.119462,0,0,0,0,0,0,0,0,0
"TF78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114598,0,0,0,-0.162707,-0.0945628,0,0,-0.118259,0,0,0,0,0,0,0,0,0,0,0,0,0.135927,-0.0783787,0.122122,0,0,0,0,0,0,0.169552,0,0,0,0,0.198487,0,0,0,0,0,0.124831,0,0,0,0,0,0,0,0,0,-0.247902,0,0,0,0,0,0,0.12157,-1,0,0,0,0,0,0,0,0,0,0,0.114646,-0.0988408,0,0,0,0,0,0,0,-0.073263,-0.160791,0,0,0,0,0,0,0,0,0,0,0,0,-0.112612,0,0,0,0,0,0,0,0,0,0,0,-0.0805509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758033,-0.141336,0,0,0,0.150208,0.16592,0,0,0.0945773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119281,-0.0884908,-0.113179,0,0.157004,0,0,0,0,-0.156883,0,0.0915739,0,0,0,0,0,0,0.160021,0,0,0.166111,0,0,-0.11203,0,0,0.106431,0,0.0825706,0,0,0,0,0,0,0,0,-0.0862888,0,0,0,0,0,0,0.183695,0,0,0,0,0,0,0,0,0.0796733,0.0999993,0.133248,0,0,0,0,0.128166,0,0,0,0,0,0,0,0,0,0,0.156227,0,-0.112252,0,0,0.103253,0,0,0.122424,0,0,0,0,0,-0.17971,0,0,0,0,0,0.0846677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TF79",0,0.113947,0,0,0,0,0,0,0.107361,0.089526,0.112624,-0.166247,0,0,0,0.0770644,0,0.177655,0,-0.089887,0,0,0,0,0,0,0,0,0,-0.0978052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174418,0,0,0,-0.219027,0,0,0,0,0,0,-1,0,-0.237228,0,0,-0.14953,0,0,0,0,0,0,-0.147467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736181,0,0,0,0,0,0,0,0,-0.151312,0,0,0,0,0,0,0,0,0.167187,0,0,0,0.136828,0,0,0,0.218723,0,0,0,0,0,0,0,-0.115208,0,0,-0.181995,0,0,0,0,0,0,0.0882011,0,0,0,-0.0818519,0,0,0,0,0,0,0,-0.149655,0,0,0,-0.0927406,0,0,0,0,0.257484,-0.119825,0,0,0,0,0,0,-0.0876372,0,0,0,0,-0.17945,0,0,0,0,0,0,0,-0.261167,-0.0947664,0,0,0,0,0,0,0,0,0,0,0,0,0.127927,0,0,0,0,0,0,0,0,0,0,0,-0.116204,0,0,0,0,0,0,0,0,0,0,0,-0.109185,0,0,0,0.246026,0,0,0,0,0,0,0,0,0,0,0,0,-0.198178,-0.151408,0,0.103107,0,0,0,0,0,0,0,-0.134062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878501,0,0,0,0,0,0,0,0,0,0,-0.101942,0,0
"TF80",0,0,0,0.0925987,0,0,0.128044,0,0,0,0,0,0,0,0,0,0,0,0.103582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166913,0,0,0,0,0,-0.0917208,0,0,0.240441,0,0,0,0.153881,0,0,0,0,0,0,0,0,0,-0.0936738,0.10439,0,0,0,0,0,0,0,0,0.326521,0.107203,0,0,-1,0.192325,0.229772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129909,0,0,0,0,0,0.0951738,0,0,0,0,0,0,0,0,0,0.106828,0,0,0,0,0,0,0,0,0,0.114685,0,0,0,0,0.078069,0,0,0,0.13757,0,0,0,0.141904,0,0,0,0,0,0,0,0,0,0,-0.145074,0,0,-0.0891134,0,0,0,0,0,0,0,0.121631,0,-0.134149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132318,0,0,0,0,0,-0.0971221,0,0,0.216623,0,0,0,0,0,0,0.129644,0,0,0,0,0.142158,0.13715,0,0,0,0,0,-0.140749,0,0,0.0789887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903957,0,0,0,0,0,0,0,0.167043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117816,0,0,0,0,0,0,-0.157374,0,-0.105514,0,0.0747303,0.153582,0,0,0,0,0,0,0,0,0,0.147636,-0.154535,0,0,-0.116059,0,0,0,0,0
